user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
56100d727ffc8a0005811338,43,female,1,2,13,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.31,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,14,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.175,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,15,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.224,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,16,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.145,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,17,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.115,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,18,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.137,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,19,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.28,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,20,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.289,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,21,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,right,1,2,0,0.219,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,22,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.13,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
