user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
5af478d820299700016d0748,30,female,1,2,8,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.249,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,9,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.239,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,10,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.215,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,11,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.314,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,12,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.248,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,13,Clear_profit_side,high_enforcement,90,0,-,right,16,9,1000,1.45,right,right,20,1,1,0.233,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,14,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.317,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,15,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.241,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,16,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.279,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,17,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.235,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,18,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.228,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,19,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.241,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,20,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.229,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,21,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.225,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,22,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.219,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,23,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.27,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,24,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.229,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,25,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,right,0,-19,0,0.254,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,26,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.225,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,27,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.232,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,28,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,left,-19,0,0,0.597,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,29,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.222,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
