user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,error,b1_cheating,b2_cheating,b1_sum,b2_sum
5df2476e398bb6146cb2c8e1,29,male,1,1,95,Ambigous_right,2,10,0,0,left,right,left,20,1,0,0.285,13,20,510,1190,1,1,0,9,0
5df2476e398bb6146cb2c8e1,29,male,1,1,96,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.1,13,20,510,1190,0,0,0,9,0
5df2476e398bb6146cb2c8e1,29,male,1,1,97,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.14400000000000002,13,20,510,1190,0,0,0,9,0
5df2476e398bb6146cb2c8e1,29,male,1,2,1,Ambigous_right,2,10,1,180,left,right,left,-160,-179,0,0.18600000000000005,7,20,680,1190,1,0,1,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,3,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.091,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,7,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.14800000000000002,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,8,Ambigous_right,2,10,1,180,left,right,right,1,-160,1,0.14800000000000002,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,9,Ambigous_right,2,10,0,0,left,right,left,20,1,0,0.111,7,20,680,1190,1,0,1,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,12,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.156,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,15,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.114,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,23,Ambigous_right,2,10,1,180,left,right,right,1,-160,1,0.153,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,26,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.59,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,29,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.102,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,32,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.276,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,36,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.172,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,38,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.126,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,44,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.14800000000000002,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,47,Ambigous_right,2,10,0,0,left,right,left,20,1,0,0.32299999999999995,7,20,680,1190,1,0,1,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,50,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.151,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,52,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.319,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,58,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.071,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,62,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.07400000000000001,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,72,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.061,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,73,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.075,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,91,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.08,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,92,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.094,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,95,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.198,7,20,680,1190,0,0,0,0,3
5df2476e398bb6146cb2c8e1,29,male,1,2,100,Ambigous_right,2,10,0,0,left,right,right,1,20,1,0.133,7,20,680,1190,0,0,0,0,3
5e793c9d572cea50199853e7,23,male,1,1,2,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.055,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,6,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.042,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,8,Ambigous_left,2,10,1,180,right,left,left,1,-160,1,0.042,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,14,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.039,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,15,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.03,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,16,Ambigous_left,2,10,1,180,right,left,right,-160,-179,0,0.046,7,12,614,1550,1,1,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,17,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.047,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,18,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.038,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,19,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.05,7,12,614,1550,1,1,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,21,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.042,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,24,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.031,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,32,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.042,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,33,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.04,7,12,614,1550,1,1,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,34,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.039,7,12,614,1550,1,1,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,51,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.041,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,63,Ambigous_left,2,10,1,180,right,left,right,-160,-179,0,0.036000000000000004,7,12,614,1550,1,1,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,67,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.03,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,68,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.026,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,70,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.05,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,71,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.043,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,80,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.028,7,12,614,1550,1,1,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,85,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.061,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,87,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.042,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,93,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.025,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,1,100,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.034,7,12,614,1550,0,0,0,6,0
5e793c9d572cea50199853e7,23,male,1,2,1,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.037000000000000005,5,12,936,1550,1,0,1,0,4
5e793c9d572cea50199853e7,23,male,1,2,2,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.045,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,11,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.036000000000000004,5,12,936,1550,1,0,1,0,4
5e793c9d572cea50199853e7,23,male,1,2,13,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.035,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,14,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.034,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,15,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.035,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,22,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.027000000000000003,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,27,Ambigous_left,2,10,1,180,right,left,left,1,-160,1,0.02,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,28,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.023,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,45,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.032,5,12,936,1550,1,0,1,0,4
5e793c9d572cea50199853e7,23,male,1,2,46,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.053,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,49,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.026,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,54,Ambigous_left,2,10,1,180,right,left,left,1,-160,1,0.037000000000000005,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,55,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.027000000000000003,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,59,Ambigous_left,2,10,1,180,right,left,left,1,-160,1,0.022,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,65,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.024,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,68,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.023,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,69,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.031,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,71,Ambigous_left,2,10,1,180,right,left,left,1,-160,1,0.033,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,72,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.022,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,76,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.029,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,93,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.032,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,94,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.019,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,97,Ambigous_left,2,10,0,0,right,left,left,1,20,1,0.019,5,12,936,1550,0,0,0,0,4
5e793c9d572cea50199853e7,23,male,1,2,100,Ambigous_left,2,10,0,0,right,left,right,20,1,0,0.036000000000000004,5,12,936,1550,1,0,1,0,4
5ec29601269fcc072b89c5c8,20,male,0,1,2,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.08900000000000001,15,28,600,1448,1,1,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,3,Ambigous_right,1,90,0,0,left,right,right,1,20,1,0.084,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,5,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.108,15,28,600,1448,1,1,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,8,Ambigous_right,1,90,0,0,left,right,right,1,20,1,0.065,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,13,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.19,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,15,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.083,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,20,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.07,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,28,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.193,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,32,Ambigous_right,1,90,0,0,left,right,right,1,20,1,0.183,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,33,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.07200000000000001,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,36,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.098,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,38,Ambigous_right,1,90,0,0,left,right,left,20,1,0,0.105,15,28,600,1448,1,1,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,40,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.327,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,45,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.208,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,46,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.092,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,47,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.075,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,58,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.093,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,62,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.07400000000000001,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,76,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.079,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,78,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.141,15,28,600,1448,1,1,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,89,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.07,15,28,600,1448,1,1,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,93,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.084,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,94,Ambigous_right,1,90,0,0,left,right,right,1,20,1,0.095,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,97,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.058,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,1,100,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.039,15,28,600,1448,0,0,0,5,0
5ec29601269fcc072b89c5c8,20,male,0,2,5,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.062,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,6,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.043,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,8,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.06,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,10,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.098,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,11,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.061,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,18,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.071,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,19,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.055,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,23,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.081,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,29,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.076,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,34,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.08,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,36,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.08,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,39,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.07400000000000001,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,48,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.052000000000000005,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,52,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.09,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,55,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.129,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,61,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.061,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,67,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.084,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,74,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.107,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,76,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.094,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,81,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.081,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,84,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.13,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,92,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.063,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,94,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.054000000000000006,13,28,848,1448,0,0,0,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,97,Ambigous_right,1,90,1,20,left,right,left,0,-19,0,0.136,13,28,848,1448,1,0,1,0,9
5ec29601269fcc072b89c5c8,20,male,0,2,99,Ambigous_right,1,90,1,20,left,right,right,1,0,1,0.076,13,28,848,1448,0,0,0,0,9
5aaa7bde56c51000018cc7b5,27,female,1,1,3,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.468,6,10,139,278,1,1,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,8,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.171,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,9,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.16699999999999998,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,12,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.146,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,13,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.14800000000000002,6,10,139,278,1,1,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,17,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.124,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,22,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.115,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,30,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.13699999999999998,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,33,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.14800000000000002,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,44,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.154,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,53,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.133,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,58,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.16899999999999998,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,61,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.156,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,62,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.133,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,68,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.139,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,69,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.102,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,71,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.102,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,75,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.109,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,77,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.116,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,78,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.132,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,81,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.117,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,84,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.094,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,88,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.188,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,91,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.106,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,1,99,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.097,6,10,139,278,0,0,0,2,0
5aaa7bde56c51000018cc7b5,27,female,1,2,3,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.096,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,5,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.212,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,7,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.079,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,11,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.08800000000000001,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,14,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.09,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,24,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.133,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,34,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.136,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,40,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.08,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,44,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.083,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,47,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.116,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,49,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.138,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,55,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.096,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,57,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.16399999999999998,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,58,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.122,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,59,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.08900000000000001,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,60,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.096,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,62,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.217,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,64,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.105,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,72,Ambigous_right,3,0,0,0,left,right,left,2,1,0,0.103,4,10,139,278,1,0,1,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,75,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.093,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,77,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.08800000000000001,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,80,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.105,4,10,139,278,0,0,0,0,1
5aaa7bde56c51000018cc7b5,27,female,1,2,91,Ambigous_right,3,0,0,0,left,right,right,1,2,1,0.095,4,10,139,278,0,0,0,0,1
